,TIME,ID,TYPE,VALUE,PARAM
514,1739531189.833034,#1739530945#,receive,62,intensity
515,1739531190.4008932,#1739530945#,receive,60,intensity
516,1739531190.4223204,#loeric_3#,receive,87,intensity
517,1739531190.4223204,#loeric_3#,send,118,intensity
518,1739531190.4223204,#loeric_3#,send,63,human_impact
519,1739531190.6310184,#1739530945#,receive,57,intensity
520,1739531190.764385,#loeric_3#,receive,85,intensity
521,1739531190.764385,#loeric_3#,send,118,intensity
522,1739531190.764385,#loeric_3#,send,63,human_impact
523,1739531190.787241,#1739530945#,receive,56,intensity
524,1739531190.910731,#loeric_2#,receive,34,intensity
525,1739531190.910731,#loeric_2#,send,20,intensity
526,1739531190.910731,#loeric_2#,send,101,human_impact
527,1739531191.0537674,#1739530945#,receive,46,intensity
528,1739531191.0596147,#loeric_4#,receive,38,intensity
529,1739531191.0596147,#loeric_4#,send,17,intensity
530,1739531191.0596147,#loeric_4#,send,101,human_impact
531,1739531191.2137482,#loeric_1#,receive,67,intensity
532,1739531191.2137482,#loeric_1#,send,127,intensity
533,1739531191.2137482,#loeric_1#,send,63,human_impact
534,1739531191.2615387,#1739530945#,receive,39,intensity
535,1739531191.4199023,#1739530945#,receive,38,intensity
536,1739531191.436095,#loeric_3#,receive,78,intensity
537,1739531191.436095,#loeric_3#,send,100,intensity
538,1739531191.436095,#loeric_3#,send,63,human_impact
539,1739531191.590949,#1739530945#,receive,37,intensity
540,1739531191.817672,#1739530945#,receive,35,intensity
541,1739531191.8794537,#loeric_4#,receive,35,intensity
542,1739531191.8794537,#loeric_4#,send,17,intensity
543,1739531191.8794537,#loeric_4#,send,101,human_impact
544,1739531191.9023376,#1739530945#,receive,33,intensity
545,1739531192.0299444,#loeric_3#,receive,79,intensity
546,1739531192.0299444,#loeric_3#,send,100,intensity
547,1739531192.0299444,#loeric_3#,send,63,human_impact
548,1739531192.079659,#loeric_3#,receive,79,intensity
549,1739531192.079659,#loeric_3#,send,100,intensity
550,1739531192.079659,#loeric_3#,send,63,human_impact
551,1739531192.0863998,#1739530945#,receive,32,intensity
552,1739531192.3238053,#loeric_3#,receive,74,intensity
553,1739531192.3238053,#loeric_3#,send,100,intensity
554,1739531192.3238053,#loeric_3#,send,63,human_impact
555,1739531192.4807434,#1739530945#,receive,33,intensity
556,1739531192.5647757,#1739530945#,receive,36,intensity
557,1739531192.8221102,#1739530945#,receive,53,intensity
558,1739531192.9674792,#1739530945#,receive,62,intensity
559,1739531192.9887645,#loeric_3#,receive,88,intensity
560,1739531192.9887645,#loeric_3#,send,100,intensity
561,1739531192.9887645,#loeric_3#,send,63,human_impact
562,1739531193.0216568,#loeric_2#,receive,48,intensity
563,1739531193.0216568,#loeric_2#,send,17,intensity
564,1739531193.0216568,#loeric_2#,send,101,human_impact
565,1739531193.1369147,#1739530945#,receive,63,intensity
566,1739531193.274534,#loeric_4#,receive,37,intensity
567,1739531193.274534,#loeric_4#,send,24,intensity
568,1739531193.274534,#loeric_4#,send,101,human_impact
569,1739531193.2812262,#1739530945#,receive,64,intensity
570,1739531193.5516946,#loeric_4#,receive,44,intensity
571,1739531193.5516946,#loeric_4#,send,24,intensity
572,1739531193.5516946,#loeric_4#,send,101,human_impact
573,1739531193.579005,#loeric_3#,receive,63,human_impact
574,1739531193.579005,#loeric_3#,send,100,intensity
575,1739531193.579005,#loeric_3#,send,63,human_impact
576,1739531193.6921203,#1739530945#,receive,50,intensity
577,1739531193.7285068,#loeric_4#,receive,50,intensity
578,1739531193.7285068,#loeric_4#,send,24,intensity
579,1739531193.7285068,#loeric_4#,send,101,human_impact
580,1739531193.9250045,#1739530945#,receive,40,intensity
581,1739531193.9872434,#loeric_2#,receive,36,intensity
582,1739531193.9872434,#loeric_2#,send,20,intensity
583,1739531193.9872434,#loeric_2#,send,101,human_impact
584,1739531194.0045176,#loeric_1#,receive,93,intensity
585,1739531194.0045176,#loeric_1#,send,127,intensity
586,1739531194.0045176,#loeric_1#,send,63,human_impact
587,1739531194.0617802,#1739530945#,receive,38,intensity
588,1739531194.1742847,#1739530945#,receive,37,intensity
589,1739531194.3614357,#1739530945#,receive,34,intensity
590,1739531194.527643,#loeric_4#,receive,44,intensity
591,1739531194.527643,#loeric_4#,send,17,intensity
592,1739531194.527643,#loeric_4#,send,101,human_impact
593,1739531194.540378,#loeric_3#,receive,71,intensity
594,1739531194.540378,#loeric_3#,send,127,intensity
595,1739531194.540378,#loeric_3#,send,63,human_impact
596,1739531194.5973587,#1739530945#,receive,35,intensity
597,1739531194.71168,#loeric_4#,receive,30,intensity
598,1739531194.71168,#loeric_4#,send,17,intensity
599,1739531194.71168,#loeric_4#,send,101,human_impact
600,1739531194.713556,#1739530945#,receive,34,intensity
601,1739531194.96238,#1739530945#,receive,54,intensity
602,1739531195.0550828,#1739530945#,receive,59,intensity
603,1739531195.1678936,#loeric_4#,receive,37,intensity
604,1739531195.1678936,#loeric_4#,send,18,intensity
605,1739531195.1678936,#loeric_4#,send,101,human_impact
606,1739531195.4246976,#1739530945#,receive,82,intensity
607,1739531195.7169116,#loeric_3#,receive,99,intensity
608,1739531195.7169116,#loeric_3#,send,127,intensity
609,1739531195.7169116,#loeric_3#,send,63,human_impact
610,1739531195.7287009,#1739530945#,receive,91,intensity
611,1739531195.867884,#loeric_4#,receive,36,intensity
612,1739531195.867884,#loeric_4#,send,18,intensity
613,1739531195.867884,#loeric_4#,send,101,human_impact
614,1739531195.9613566,#1739530945#,receive,89,intensity
615,1739531196.0140052,#1739530945#,receive,85,intensity
616,1739531196.3146362,#1739530945#,receive,79,intensity
617,1739531196.3409212,#loeric_4#,receive,44,intensity
618,1739531196.3409212,#loeric_4#,send,18,intensity
619,1739531196.3409212,#loeric_4#,send,101,human_impact
620,1739531196.4296882,#1739530945#,receive,80,intensity
621,1739531196.5832117,#loeric_2#,receive,38,intensity
622,1739531196.5832117,#loeric_2#,send,22,intensity
623,1739531196.5832117,#loeric_2#,send,101,human_impact
624,1739531196.613212,#1739530945#,receive,83,intensity
625,1739531196.821432,#1739530945#,receive,82,intensity
626,1739531197.136965,#1739530945#,receive,82,intensity
627,1739531197.3028817,#1739530945#,receive,81,intensity
628,1739531197.4235535,#1739530945#,receive,70,intensity
629,1739531197.5010073,#loeric_3#,receive,86,intensity
630,1739531197.5010073,#loeric_3#,send,127,intensity
631,1739531197.5010073,#loeric_3#,send,63,human_impact
632,1739531197.5241957,#1739530945#,receive,68,intensity
633,1739531197.7709248,#1739530945#,receive,71,intensity
634,1739531198.107003,#1739530945#,receive,87,intensity
635,1739531198.1202939,#loeric_3#,receive,84,intensity
636,1739531198.1202939,#loeric_3#,send,127,intensity
637,1739531198.1202939,#loeric_3#,send,63,human_impact
638,1739531198.1747139,#loeric_1#,receive,83,intensity
639,1739531198.1747139,#loeric_1#,send,127,intensity
640,1739531198.1747139,#loeric_1#,send,63,human_impact
641,1739531198.9533916,#1739530945#,receive,72,intensity
642,1739531199.048128,#1739530945#,receive,65,intensity
643,1739531199.2198186,#1739530945#,receive,60,intensity
644,1739531199.3376129,#loeric_3#,receive,72,intensity
645,1739531199.3376129,#loeric_3#,send,124,intensity
646,1739531199.3376129,#loeric_3#,send,63,human_impact
647,1739531199.636824,#1739530945#,receive,52,intensity
648,1739531199.7712615,#1739530945#,receive,53,intensity
649,1739531199.9301946,#1739530945#,receive,52,intensity
650,1739531200.049241,#1739530945#,receive,49,intensity
651,1739531200.301854,#1739530945#,receive,41,intensity
652,1739531200.4853237,#1739530945#,receive,40,intensity
653,1739531200.5865698,#1739530945#,receive,39,intensity
654,1739531200.7861464,#1739530945#,receive,37,intensity
655,1739531201.0406973,#loeric_3#,receive,93,intensity
656,1739531201.0406973,#loeric_3#,send,124,intensity
657,1739531201.0406973,#loeric_3#,send,63,human_impact
658,1739531201.3445566,#loeric_1#,receive,92,intensity
659,1739531201.3445566,#loeric_1#,send,127,intensity
660,1739531201.3445566,#loeric_1#,send,63,human_impact
661,1739531201.402615,#1739530945#,receive,40,intensity
662,1739531201.5273418,#1739530945#,receive,42,intensity
663,1739531201.7754567,#1739530945#,receive,44,intensity
664,1739531201.8681974,#1739530945#,receive,47,intensity
665,1739531202.0427275,#1739530945#,receive,48,intensity
666,1739531202.3029084,#loeric_2#,receive,40,intensity
667,1739531202.3029084,#loeric_2#,send,22,intensity
668,1739531202.3029084,#loeric_2#,send,101,human_impact
669,1739531202.5735004,#1739530945#,receive,53,intensity
670,1739531202.5846937,#loeric_2#,receive,39,intensity
671,1739531202.5846937,#loeric_2#,send,70,intensity
672,1739531202.5846937,#loeric_2#,send,82,human_impact
673,1739531202.6020534,#loeric_4#,receive,39,intensity
674,1739531202.6020534,#loeric_4#,send,19,intensity
675,1739531202.6020534,#loeric_4#,send,101,human_impact
676,1739531202.7914793,#1739530945#,receive,52,intensity
677,1739531203.1163173,#loeric_2#,receive,57,intensity
678,1739531203.1163173,#loeric_2#,send,68,intensity
679,1739531203.1163173,#loeric_2#,send,82,human_impact
680,1739531203.1385546,#loeric_4#,receive,36,intensity
681,1739531203.1385546,#loeric_4#,send,26,intensity
682,1739531203.1385546,#loeric_4#,send,101,human_impact
683,1739531203.1839335,#1739530945#,receive,53,intensity
684,1739531203.1948605,#loeric_1#,receive,83,intensity
685,1739531203.1948605,#loeric_1#,send,127,intensity
686,1739531203.1948605,#loeric_1#,send,63,human_impact
687,1739531203.651398,#1739530945#,receive,50,intensity
688,1739531203.729172,#1739530945#,receive,52,intensity
689,1739531203.9126618,#1739530945#,receive,53,intensity
690,1739531204.2143865,#loeric_3#,receive,83,intensity
691,1739531204.2143865,#loeric_3#,send,124,intensity
692,1739531204.2143865,#loeric_3#,send,63,human_impact
693,1739531204.3512728,#1739530945#,receive,55,intensity
694,1739531204.6917806,#loeric_2#,receive,68,intensity
695,1739531204.6917806,#loeric_2#,send,64,intensity
696,1739531204.6917806,#loeric_2#,send,82,human_impact
697,1739531204.8240547,#1739530945#,receive,60,intensity
698,1739531205.1801422,#loeric_4#,receive,45,intensity
699,1739531205.1801422,#loeric_4#,send,30,intensity
700,1739531205.1801422,#loeric_4#,send,101,human_impact
701,1739531205.212651,#1739530945#,receive,74,intensity
702,1739531205.4919624,#1739530945#,receive,82,intensity
703,1739531205.653019,#loeric_4#,receive,42,intensity
704,1739531205.653019,#loeric_4#,send,34,intensity
705,1739531205.653019,#loeric_4#,send,101,human_impact
706,1739531205.7223718,#1739530945#,receive,87,intensity
707,1739531205.9440918,#1739530945#,receive,85,intensity
708,1739531206.03124,#1739530945#,receive,82,intensity
709,1739531206.5907037,#1739530945#,receive,68,intensity
710,1739531206.7239344,#1739530945#,receive,69,intensity
711,1739531206.735108,#loeric_1#,receive,83,intensity
712,1739531206.735108,#loeric_1#,send,124,intensity
713,1739531206.735108,#loeric_1#,send,63,human_impact
714,1739531206.8601332,#loeric_2#,receive,63,intensity
715,1739531206.8601332,#loeric_2#,send,69,intensity
716,1739531206.8601332,#loeric_2#,send,82,human_impact
717,1739531207.0160575,#1739530945#,receive,68,intensity
718,1739531207.1891065,#1739530945#,receive,72,intensity
719,1739531207.521801,#1739530945#,receive,75,intensity
720,1739531207.8464918,#1739530945#,receive,77,intensity
721,1739531208.5307167,#1739530945#,receive,71,intensity
722,1739531208.7148964,#1739530945#,receive,64,intensity
723,1739531208.7919981,#1739530945#,receive,60,intensity
724,1739531208.956458,#1739530945#,receive,59,intensity
725,1739531208.9880364,#loeric_1#,receive,95,intensity
726,1739531208.9880364,#loeric_1#,send,124,intensity
727,1739531208.9880364,#loeric_1#,send,63,human_impact
728,1739531209.1604826,#loeric_2#,receive,76,intensity
729,1739531209.1604826,#loeric_2#,send,69,intensity
730,1739531209.1604826,#loeric_2#,send,82,human_impact
731,1739531209.5886004,#1739530945#,receive,52,intensity
732,1739531209.63024,#loeric_4#,receive,42,intensity
733,1739531209.63024,#loeric_4#,send,127,intensity
734,1739531209.63024,#loeric_4#,send,63,human_impact
735,1739531209.6732323,#loeric_1#,receive,77,intensity
736,1739531209.6732323,#loeric_1#,send,124,intensity
737,1739531209.6732323,#loeric_1#,send,63,human_impact
738,1739531209.8203647,#loeric_2#,receive,68,intensity
739,1739531209.8203647,#loeric_2#,send,63,intensity
740,1739531209.8203647,#loeric_2#,send,82,human_impact
741,1739531209.9148617,#loeric_2#,receive,53,intensity
742,1739531209.9148617,#loeric_2#,send,63,intensity
743,1739531209.9148617,#loeric_2#,send,82,human_impact
744,1739531210.1064456,#1739530945#,receive,51,intensity
745,1739531210.1073813,#loeric_2#,receive,53,intensity
746,1739531210.1073813,#loeric_2#,send,63,intensity
747,1739531210.1073813,#loeric_2#,send,82,human_impact
748,1739531210.175307,#loeric_3#,receive,78,intensity
749,1739531210.175307,#loeric_3#,send,115,intensity
750,1739531210.175307,#loeric_3#,send,63,human_impact
751,1739531210.3010764,#loeric_3#,receive,98,intensity
752,1739531210.3010764,#loeric_3#,send,115,intensity
753,1739531210.3010764,#loeric_3#,send,63,human_impact
754,1739531210.3423345,#1739530945#,receive,61,intensity
755,1739531210.4401777,#1739530945#,receive,65,intensity
756,1739531210.4612284,#loeric_3#,receive,98,intensity
757,1739531210.4612284,#loeric_3#,send,115,intensity
758,1739531210.4612284,#loeric_3#,send,63,human_impact
759,1739531210.6221085,#1739530945#,receive,66,intensity
760,1739531210.7190928,#1739530945#,receive,68,intensity
761,1739531210.8070838,#loeric_4#,receive,76,intensity
762,1739531210.8070838,#loeric_4#,send,127,intensity
763,1739531210.8070838,#loeric_4#,send,63,human_impact
764,1739531210.976679,#1739530945#,receive,80,intensity
765,1739531211.129834,#loeric_1#,receive,90,intensity
766,1739531211.129834,#loeric_1#,send,127,intensity
767,1739531211.129834,#loeric_1#,send,63,human_impact
768,1739531211.1826277,#1739530945#,receive,86,intensity
769,1739531211.266373,#1739530945#,receive,88,intensity
770,1739531211.3795865,#1739530945#,receive,89,intensity
771,1739531211.3957412,#loeric_1#,receive,82,intensity
772,1739531211.3957412,#loeric_1#,send,127,intensity
773,1739531211.3957412,#loeric_1#,send,63,human_impact
774,1739531211.4937873,#1739530945#,receive,88,intensity
775,1739531211.751417,#1739530945#,receive,86,intensity
776,1739531211.8694293,#1739530945#,receive,85,intensity
777,1739531211.986695,#1739530945#,receive,76,intensity
778,1739531212.0639803,#loeric_3#,receive,87,intensity
779,1739531212.0639803,#loeric_3#,send,26,intensity
780,1739531212.0639803,#loeric_3#,send,101,human_impact
781,1739531212.0710385,#1739530945#,receive,70,intensity
782,1739531212.1071653,#loeric_4#,receive,94,intensity
783,1739531212.1071653,#loeric_4#,send,127,intensity
784,1739531212.1071653,#loeric_4#,send,63,human_impact
785,1739531212.2019446,#1739530945#,receive,68,intensity
786,1739531212.2519066,#loeric_1#,receive,105,intensity
787,1739531212.2519066,#loeric_1#,send,127,intensity
788,1739531212.2519066,#loeric_1#,send,63,human_impact
789,1739531212.3710806,#1739530945#,receive,67,intensity
790,1739531212.458044,#1739530945#,receive,65,intensity
791,1739531212.5905204,#1739530945#,receive,64,intensity
792,1739531212.7030141,#1739530945#,receive,61,intensity
793,1739531212.8057015,#loeric_2#,receive,63,intensity
794,1739531212.8057015,#loeric_2#,send,86,intensity
795,1739531212.8057015,#loeric_2#,send,82,human_impact
796,1739531212.8431592,#1739530945#,receive,60,intensity
797,1739531212.8795698,#loeric_1#,receive,100,intensity
798,1739531212.8795698,#loeric_1#,send,127,intensity
799,1739531212.8795698,#loeric_1#,send,63,human_impact
800,1739531213.201602,#1739530945#,receive,58,intensity
801,1739531213.2843425,#1739530945#,receive,54,intensity
802,1739531213.3653033,#1739530945#,receive,52,intensity
803,1739531213.4680502,#1739530945#,receive,50,intensity
804,1739531213.7656689,#1739530945#,receive,54,intensity
805,1739531213.8780198,#1739530945#,receive,62,intensity
806,1739531213.9903517,#1739530945#,receive,65,intensity
807,1739531214.0877767,#1739530945#,receive,67,intensity
808,1739531214.1695487,#1739530945#,receive,68,intensity
809,1739531214.195741,#loeric_2#,receive,98,intensity
810,1739531214.195741,#loeric_2#,send,87,intensity
811,1739531214.195741,#loeric_2#,send,82,human_impact
812,1739531214.2665431,#1739530945#,receive,69,intensity
813,1739531214.3564134,#loeric_3#,receive,62,intensity
814,1739531214.3564134,#loeric_3#,send,34,intensity
815,1739531214.3564134,#loeric_3#,send,101,human_impact
816,1739531214.7329602,#1739530945#,receive,63,intensity
817,1739531214.9216928,#1739530945#,receive,49,intensity
818,1739531214.9380207,#loeric_4#,receive,90,intensity
819,1739531214.9380207,#loeric_4#,send,127,intensity
